bookID	title	author	Year-Of-Publication	bookID_encoded	fiction	non-fiction	mystery	thriller	romance	science fiction	fantasy	historical fiction	biography	autobiography	history	science	technology	health	cooking	travel	poetry	drama	children's literature	young adult	crime	horror	comedy	adventure
0375725784	A Heartbreaking Work of Staggering Genius	Dave Eggers	2001	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0345436911	The Dress Lodger (Ballantine Reader's Circle)	Sheri Holman	2001	125	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0345339703	The Fellowship of the Ring (The Lord of the Rings, Part 1)	J.R.R. TOLKIEN	1986	97	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0671042262	The Blue Nowhere : A Novel	Jeffery Deaver	2002	381	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0679731148	A Year in Provence	Peter Mayle	1991	392	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0440226430	Summer Sisters	Judy Blume	1999	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
089480829X	What to Expect When You're Expecting (Revised Edition)	Arlene Eisenberg	1996	448	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0894805770	What to Expect the First Year	Arlene Eisenberg	1989	447	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0688177751	Miss Julia Speaks Her Mind : A Novel	Ann B. Ross	2000	408	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0345438329	Big Stone Gap: A Novel (Ballantine Reader's Circle)	Adriana Trigiani	2001	126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0375707972	The Reader	Bernhard Schlink	1999	144	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0345446860	Back When We Were Grownups : A Novel (Ballantine Reader's Circle)	ANNE TYLER	2002	130	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0312990456	One for the Money (A Stephanie Plum Novel)	Janet Evanovich	2003	75	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0399501487	Lord of the Flies	William Gerald Golding	1959	198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0553572997	The Alienist	Caleb Carr	1995	351	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0385486804	Into the Wild	Jon Krakauer	1997	176	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0385512104	The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13)	Mark Haddon	2003	187	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0440235162	The Smoke Jumper	Nicholas Evans	2002	240	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0425158616	Cause of Death	Patricia Daniels Cornwell	1997	203	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0062502182	The Alchemist: A Fable About Following Your Dream	Paulo Coelho	1995	31	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060175400	The Poisonwood Bible	Barbara Kingsolver	1999	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0425169863	Point of Origin	Patricia Daniels Cornwell	1999	208	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0345380371	Rising Sun	MICHAEL CRICHTON	1992	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0446610038	1st to Die: A Novel	James Patterson	2002	273	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0385492081	Into Thin Air : A Personal Account of the Mt. Everest Disaster	JON KRAKAUER	1998	178	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
067976402X	Snow Falling on Cedars	David Guterson	1995	398	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0743457358	Everything's Eventual : 14 Dark Tales	Stephen King	2002	421	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0425167313	Here on Earth	Alice Hoffman	1998	207	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
034540288X	The Lost World	Michael Crichton	1996	118	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0609610597	The Shelters of Stone (Earth's Children Series, No 5)	JEAN M. AUEL	2002	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0316182540	White Oleander : A Novel	Janet Fitch	2001	78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0449212602	The Handmaid's Tale	Margaret Atwood	1989	286	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0684867621	The Girl Who Loved Tom Gordon : A Novel	Stephen King	1999	405	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0345413903	The Murder Book	Jonathan Kellerman	2003	121	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0553375407	Ishmael: An Adventure of the Mind and Spirit	Daniel Quinn	1995	349	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0671024248	Hearts In Atlantis	Stephen King	2000	374	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0375727132	The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))	ANN PACKER	2003	147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0446607711	The Simple Truth	David Baldacci	1999	269	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0451524934	1984	George Orwell	1990	307	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0345350499	The Mists of Avalon	MARION ZIMMER BRADLEY	1987	102	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0312976275	Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)	Janet Evanovich	2001	69	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0767905180	Jemima J: A Novel About Ugly Ducklings and Swans	Jane Green	2001	424	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
059035342X	Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))	J. K. Rowling	1999	361	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
038082101X	Daughter of Fortune: A Novel	Isabel Allende	2001	161	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0671708635	Seven Habits Of Highly Effective People	Stephen R. Covey	1990	386	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0345342968	Fahrenheit 451	RAY BRADBURY	1987	100	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0812550706	Ender's Game (Ender Wiggins Saga (Paperback))	Orson Scott Card	1994	442	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0345378482	The Andromeda Strain	MICHAEL CRICHTON	1992	109	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0671758896	Loves Music, Loves to Dance	Mary Higgins Clark	1992	387	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0451177096	Dolores Claiborne	Stephen King	2004	300	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0812511816	The Eye of the World (The Wheel of Time, Book 1)	Robert Jordan	1990	441	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0385484518	Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson	MITCH ALBOM	1997	175	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060922532	Pigs in Heaven	Barbara Kingsolver	1994	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0440236703	Tell No One	Harlan Coben	2002	242	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1592400876	Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation	Lynne Truss	2004	465	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0425175405	Black Notice	Patricia Daniels Cornwell	2000	210	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0380731851	Mystic River	Dennis Lehane	2002	156	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0446604666	Sick Puppy	Carl Hiaasen	2001	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
0061015725	Prey	Michael Crichton	2003	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0553579754	Fear Nothing	DEAN KOONTZ	1998	354	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0449221482	J Is for Judgment	Sue Grafton	1999	289	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553279912	A Is for Alibi (Kinsey Millhone Mysteries (Paperback))	SUE GRAFTON	1987	343	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0345353145	Sphere	MICHAEL CRICHTON	1988	104	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0440214041	The Pelican Brief	John Grisham	1993	226	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0140298479	Bridget Jones: The Edge of Reason	Helen Fielding	2001	46	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0345337662	Interview with the Vampire	Anne Rice	1993	95	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0345351525	The Queen of the Damned (Vampire Chronicles (Paperback))	Anne Rice	1993	103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0449003787	"\O\"" Is for Outlaw"""	SUE GRAFTON	2001	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0385265700	The Book of Ruth (Oprah's Book Club (Paperback))	Jane Hamilton	1990	163	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1573229326	How to Be Good	Nick Hornby	2002	463	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0671617028	The Color Purple	Alice Walker	1985	384	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0446605239	The Notebook	Nicholas Sparks	1998	263	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0385335830	Diary of a Mad Bride (Summer Display Opportunity)	Laura Wolf	2002	166	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0515130389	Carolina Moon	Nora Roberts	2001	319	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0142004235	East of Eden (Oprah's Book Club)	John Steinbeck	2003	51	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0515135062	Three Fates	Nora Roberts	2004	325	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0743412028	Pay It Forward	Catherine Ryan Hyde	2000	418	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0452269571	Bastard Out of Carolina	Dorothy Allison	1993	311	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
051513287X	Face the Fire (Three Sisters Island Trilogy)	Nora Roberts	2002	323	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0060392452	Stupid White Men ...and Other Sorry Excuses for the State of the Nation!	Michael Moore	2002	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0590353403	Harry Potter and the Sorcerer's Stone (Book 1)	J. K. Rowling	1998	360	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0446532231	Dude, Where's My Country?	Michael Moore	2003	259	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0385498802	Bee Season: A Novel	Myla Goldberg	2001	180	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0684874350	ANGELA'S ASHES	Frank McCourt	1996	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
0446611212	Violets Are Blue	James Patterson	2002	276	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
034538475X	The Tale of the Body Thief (Vampire Chronicles (Paperback))	Anne Rice	1993	113	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0380718340	Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback))	Patricia D. Cornwell	1994	154	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0142001805	The Eyre Affair: A Novel	Jasper Fforde	2003	50	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0425147622	The Body Farm	Patricia Daniels Cornwell	1995	200	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0312305060	The Hours: A Novel	Michael Cunningham	2002	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0375706771	Midwives: A Novel	Chris Bohjalian	1998	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0452260116	Song of Solomon (Oprah's Book Club (Paperback))	Toni Morrison	1987	309	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0451191145	Atlas Shrugged	Ayn Rand	1996	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0060987561	I Know This Much Is True	Wally Lamb	1999	25	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0312265867	To the Nines: A Stephanie Plum Novel	Janet Evanovich	2003	57	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0786881852	Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)	Richard Carlson	1997	429	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1559029838	Call of the Wild	Jack London	0	459	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0679746048	Girl, Interrupted	SUSANNA KAYSEN	1994	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0446610100	Wish You Well	David Baldacci	2001	274	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0312966970	Four To Score (A Stephanie Plum Novel)	Janet Evanovich	1999	67	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0380002930	Watership Down	Richard Adams	1976	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
0312971346	High Five (A Stephanie Plum Novel)	Janet Evanovich	2000	68	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0060958022	Five Quarters of the Orange	Joanne Harris	2002	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0385474016	Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies	Laura Esquivel	1994	173	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0375412824	The Dive From Clausen's Pier (Alex Awards)	ANN PACKER	2002	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
1558743669	"A Child Called \It\"": One Child's Courage to Survive"""	Dave Pelzer	1995	455	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0553582135	Final Target	Iris Johansen	2002	357	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0385720106	A Map of the World	Jane Hamilton	1999	188	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553208845	Siddhartha	Hermann Hesse	1981	329	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0842329218	Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)	Tim LaHaye	1997	444	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0440221471	The Runaway Jury	JOHN GRISHAM	1997	229	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0425143325	Without Remorse	Tom Clancy	2004	199	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0743411250	The Woman Next Door	Barbara Delinsky	2002	417	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060502258	The Divine Secrets of the Ya-Ya Sisterhood: A Novel	Rebecca Wells	2002	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0345339681	The Hobbit : The Enchanting Prelude to The Lord of the Rings	J.R.R. TOLKIEN	1986	96	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1558744630	Chicken Soup for the Teenage Soul (Chicken Soup for the Soul)	Jack Canfield	1997	457	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0671004107	Contact	Carl Sagan	1997	367	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0439064872	Harry Potter and the Chamber of Secrets (Book 2)	J. K. Rowling	2000	215	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1400032717	The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries)	Mark Haddon	2004	452	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0140119906	Love in the Time of Cholera (Penguin Great Books of the 20th Century)	Gabriel Garcia Marquez	1994	39	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0553579606	Ashes to Ashes	TAMI HOAG	2000	353	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
006099486X	The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary	Simon Winchester	1999	26	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0446359866	Presumed Innocent	Scott Turow	1989	253	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
002542730X	Politically Correct Bedtime Stories: Modern Tales for Our Life and Times	James Finn Garner	1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0451203895	4 Blondes	Candace Bushnell	2002	306	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0553272535	Night	Elie Wiesel	1982	336	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
068484477X	STONES FROM THE RIVER	Ursula Hegi	1997	402	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0452283205	Falling Angels	Tracy Chevalier	2002	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0553250531	The Valley of Horses	JEAN M. AUEL	1984	332	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0440213525	The Client	John Grisham	1994	225	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0439136350	Harry Potter and the Prisoner of Azkaban (Book 3)	J. K. Rowling	1999	216	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0064400557	Charlotte's Web (Trophy Newbery)	E. B. White	1974	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0316096199	Lucky : A Memoir	Alice Sebold	2002	77	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0767905385	Catch Me If You Can: The True Story of a Real Fake	Stan Redding	2000	425	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0440211263	Circle of Friends	Maeve Binchy	1991	221	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0553260111	The Bourne Identity	Robert Ludlum	1984	333	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0767900383	Under the Tuscan Sun	Frances Mayes	1997	422	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0684865742	Tis: A Memoir	Frank McCourt	2000	404	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
067102423X	Bag of Bones	Stephen King	1999	373	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0553268880	The Prince of Tides	Pat Conroy	1987	334	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0446611867	A Bend in the Road	Nicholas Sparks	2002	277	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
0385336179	Shopaholic Ties the Knot	Sophie Kinsella	2003	168	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0553582755	One Door Away from Heaven	Dean R. Koontz	2002	359	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
044651652X	The Bridges of Madison County	Robert James Waller	1992	256	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0345339738	The Return of the King (The Lord of the Rings, Part 3)	J.R.R. TOLKIEN	1986	99	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1573225517	High Fidelity	Nick Hornby	1996	460	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0802130208	A Confederacy of Dunces (Evergreen Book)	John Kennedy Toole	1987	431	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0156628708	Mrs Dalloway	Virginia Woolf	1990	54	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060199652	Prodigal Summer	Barbara Kingsolver	2000	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
034541389X	Flesh and Blood	Jonathan Kellerman	2002	120	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0316284955	White Oleander : A Novel (Oprah's Book Club)	Janet Fitch	2000	79	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0060987529	Confessions of an Ugly Stepsister : A Novel	Gregory Maguire	2000	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0553277472	Zen and the Art of Motorcycle Maintenance: An Inquiry into Values	ROBERT PIRSIG	1984	340	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0375727345	House of Sand and Fog	Andre Dubus III	2000	148	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0375703861	White Teeth: A Novel	Zadie Smith	2001	140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0425152251	Sophie's World: A Novel About the History of Philosophy	Jostein Gaarder	1996	201	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0312924585	Silence of the Lambs	Thomas Harris	1991	65	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0385479565	The Hot Zone	Richard Preston	1995	174	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0425162443	The Rapture of Canaan	Sheri Reynolds	1997	205	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0515132020	Heaven and Earth (Three Sisters Island Trilogy)	Nora Roberts	2003	321	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0515131229	Dance upon the Air (Three Sisters Island Trilogy)	Nora Roberts	2003	320	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
038079487X	What Looks Like Crazy On An Ordinary Day	Pearl Cleage	1998	159	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0684872153	Angela's Ashes (MMP) : A Memoir	Frank McCourt	1999	406	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0312421273	The Corrections: A Novel	Jonathan Franzen	2002	62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0380977788	Coraline	Neil Gaiman	2002	162	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0441304834	Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))	Laurell K. Hamilton	1995	249	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0441790348	Stranger in a Strange Land (Remembering Tomorrow)	Robert A. Heinlein	1995	251	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
